Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""","ФГБОУ ВО ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ, ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ, ФГБОУ ВО ВГТУ, ВГТУ",1033600070448,"394006, Воронежская обл., г. Воронеж, ул. 20-Летия Октября, д. 84", 51.650106, 39.192754,85.22,Образование высшее,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/fgbu-voronezhski-gosudarstvenny-tekhnicheski-universitet-voronezhski-gosudarstvenny-tekhnicheski-universitet-fgbou-vo-vgtu-vgtu-inn-3-6906d94c0746226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МТС ВОРОБЬЁВСКАЯ""",ООО МТС ВОРОБЬЁВСКАЯ,3614010447,"397550, Воронежская обл., Воробьевский район, с. Лещаное, ул. Привокзальная, д. 5Б офис 2", 50.595306, 40.891613,33.12,Ремонт машин и оборудования,https://spark-interfax.ru/voronezhskaya-oblast-vorobevski-raion/ooo-mts-vorobevskaya-inn-3614010447-ogrn-1203600004563-9ea98bf8ad39723fe053179aa8c0100c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРИРЕЧНОЕ""",ООО ПРИРЕЧНОЕ,3666192332,"394016, Воронежская обл., г. Воронеж, проезд Ясный, д. 1А офис 104", 51.689023, 39.156567,55.20,Деятельность по предоставлению мест для краткосрочного проживания,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-prirechnoe-inn-3666192332-ogrn-1143668027821-b6d9d6caeacd445186d6d2704c850efc
"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВОРОНЕЖСКИЙ ФЕДЕРАЛЬНЫЙ АГРАРНЫЙ НАУЧНЫЙ ЦЕНТР ИМ. В.В. ДОКУЧАЕВА""",ФГБНУ ВОРОНЕЖСКИЙ ФАНЦ ИМ. В.В. ДОКУЧАЕВА,1023601355227,"397463, Воронежская обл, м.р-н Таловский, с.п. Каменно-Степное, п 2-го участка института им. Докучаева, кв-л 5-й, д. 81", 51.037701, 40.740326,72.19,Научные исследования и разработки в области естественных и технических наук прочие,https://spark-interfax.ru/voronezhskaya-oblast-talovski-raion/fgbu-voronezhski-fants-im-v-v-dokuchaeva-inn-3629001244-ogrn-1023601355227-6906d94c06a1226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРИСОГЛЕБСК-АГРОХИМРЕСУРС""",ООО БОРИСОГЛЕБСК-АГРОХИМРЕСУРС,3604017010,"397151, Воронежская обл., Борисоглебский район, с. Богана, пер. Колхозный, д. 1", 51.478762, 42.184537,01.1,Выращивание однолетних культур,https://spark-interfax.ru/voronezhskaya-oblast-borisoglebsk/ooo-borisoglebsk-agrokhimresurs-inn-3604017010-ogrn-1073604001481-fc957ac1343a43739be9843060b4e4d3
"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ПОТРЕБИТЕЛЬСКИЙ СНАБЖЕНЧЕСКО-СБЫТОВОЙ КООПЕРАТИВ ""ДОВЕРИЕ""",СПССК ДОВЕРИЕ,3607005083,"396110, Воронежская обл., с. Верхняя Хава, ул. Калинина, д. 2 ""А""/2", 51.847504, 39.907857,45.3,"Торговля автомобильными деталями, узлами и принадлежностями",https://spark-interfax.ru/voronezhskaya-oblast-verkhnekhavski-raion/pk-doverie-inn-3607005083-ogrn-1063616014549-6906d94c4c4c226ae0531b9aa8c04bb6
"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "" МАНИНО """,ЗАО '' МАНИНО '',3610008060,"397640, Воронежская обл., Калачеевский район, с. Манино, ул. Федота Щербинина, д. 43", 50.488064, 41.389774,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",https://spark-interfax.ru/voronezhskaya-oblast-kalacheevski-raion/ao-manino-inn-3610008060-ogrn-1023600795063-5d331e8333974fbeb4749f44fe8f8362
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭХО ЛАБ""",ООО ЭХО ЛАБ,3663168564,"394010, Воронежская обл, г.о. город Воронеж, г Воронеж, ул Артамонова, д. 34/8, кв. 361", 51.716417, 39.266073,77.29,Прокат и аренда прочих предметов личного пользования и хозяйственно-бытового назначения,https://spark-interfax.ru/voronezhskaya-oblast-voronezh/ooo-ekho-lab-inn-3663168564-ogrn-1243600010411-1ca07e9b46b84a18e063259aa8c044a4
"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ОКРУГА САМАРА ""ИНЖЕНЕРНАЯ СЛУЖБА""",МП ГОРОДСКОГО ОКРУГА САМАРА ИНЖЕНЕРНАЯ СЛУЖБА,6315701071,"443099, Самарская обл., г. Самара, ул. Куйбышева, д. 103", 53.188422, 50.090497,35.30.2,Передача пара и горячей воды (тепловой энергии),https://spark-interfax.ru/samarskaya-oblast-samara/mup-inzhenernaya-sluzhba-inn-6315701071-ogrn-1026300972675-6906d9579621226ae0531b9aa8c04bb6
"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ОКРУГА САМАРА ""БЛАГОУСТРОЙСТВО""",МП Г.О.САМАРА БЛАГОУСТРОЙСТВО,6315705990,"443080, Самарская обл., г. Самара, ул. Гаражная, д. 14", 53.208114, 50.178379,81.29.2,Подметание улиц и уборка снега,https://spark-interfax.ru/samarskaya-oblast-samara/mup-blagoustroistvo-inn-6315705990-ogrn-1066315023720-6906d95773d0226ae0531b9aa8c04bb6
"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""КАЗАЧЬЯ ДОБРОВОЛЬНАЯ ПОЖАРНАЯ КОМАНДА""",РОО КДПК,1226300006822,"443065, Самарская обл, г.о. Самара, вн.р-н Куйбышевский, г Самара, пер Долотный, д. 8, кв. 55", 53.120472, 50.084339,84.25.1,Деятельность по обеспечению пожарной безопасности,https://spark-interfax.ru/samarskaya-oblast-samara/oo-kdpk-inn-6314048438-ogrn-1226300006822-d86b50647b241897e053259aa8c0849f
МИНИСТЕРСТВО СОЦИАЛЬНО-ДЕМОГРАФИЧЕСКОЙ И СЕМЕЙНОЙ ПОЛИТИКИ САМАРСКОЙ ОБЛАСТИ,МИНСОЦДЕМОГРАФИИ САМАРСКОЙ ОБЛАСТИ,1126316005628,"443086, Самарская обл., г. Самара, ул. Революционная, д. 44", 53.213397, 50.169687,84.11.21,"Деятельность органов государственной власти субъектов Российской Федерации (республик, краев, областей), кроме судебной власти, представительств исполнительных органов государственной власти субъектов Российской Федерации при Президенте Российской Федерации",https://spark-interfax.ru/samarskaya-oblast-samara/gku-minsotsdemografii-samarskoi-oblasti-inn-6316176298-ogrn-1126316005628-6906d959613e226ae0531b9aa8c04bb6
ФОНД ПОДДЕРЖКИ И РАЗВИТИЯ ФУТБОЛА В САМАРСКОЙ ОБЛАСТИ,ФПРФ СО,1146300002551,"443051, Самарская обл., г. Самара, ул. Строителей, владение 1", 53.237337, 50.271709,64.99,"Предоставление прочих финансовых услуг, кроме услуг по страхованию и пенсионному обеспечению, не включенных в другие группировки",https://spark-interfax.ru/samarskaya-oblast-samara/fond-fprf-inn-6312997744-ogrn-1146300002551-6906d95783ac226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ВОЛЕЙБОЛЬНЫЙ КЛУБ ""НОВА""",АНО ВК НОВА,1176313081548,"446213, Самарская обл., г. Новокуйбышевск, ул. Дзержинского, д. 16 офис 23", 53.090423, 49.963882,93.12,Деятельность спортивных клубов,https://spark-interfax.ru/samarskaya-oblast-novokuibyshevsk/ano-vk-nova-inn-6330078775-ogrn-1176313081548-6906d95a0d9e226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""АКАДЕМИЯ ФУТБОЛА ""КРЫЛЬЯ СОВЕТОВ"" (СПОРТИВНАЯ ШКОЛА)""",АНО ДО АКАДЕМИЯ КС,1206300068930,"443051, Самарская обл., г. Самара, ул. Строителей, д. 1", 53.237337, 50.271709,85.41,Образование дополнительное детей и взрослых,https://spark-interfax.ru/samarskaya-oblast-samara/ano-akademiya-ks-inn-6312205660-ogrn-1206300068930-b650b94862b038a8e053219aa8c0fd91
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ГАНДБОЛЬНЫЙ КЛУБ ""ЛАДА""",АНО ГК ЛАДА,1216300027240,"445028, Самарская обл, г.о. Тольятти, г Тольятти, б-р Приморский, влд. 49", 53.506744, 49.260235,93.12,Деятельность спортивных клубов,https://spark-interfax.ru/samarskaya-oblast-tolyatti/ano-gk-lada-inn-6320056081-ogrn-1216300027240-c49df055307e77cce053219aa8c02bc6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ХОККЕЙНЫЙ КЛУБ ""ЦСК ВВС""",АНО ХК ЦСК ВВС,1176313065477,"443052, Самарская обл., г. Самара, пер. Костромской, д. 15А", 53.214597, 50.285422,93.19,Деятельность в области спорта прочая,https://spark-interfax.ru/samarskaya-oblast-samara/ano-khk-tssk-vvs-inn-6319220001-ogrn-1176313065477-6906d95a0763226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЁНКА-ДЕТСКИЙ САД ""СТРАНА ДЕТСТВА""",АНОО ДО СТРАНА ДЕТСТВА,1216300057225,"443035, Самарская обл, г.о. Самара, вн.р-н Кировский, г Самара, ул Нагорная, д. 143, ком. 1, 2, 3, 4, 5, 6", 53.233417, 50.251417,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-strana-detstva-inn-6312210501-ogrn-1216300057225-d25e5694b7923536e053219aa8c05e1a
"ЧАСТНОЕ УЧРЕЖДЕНИЕ ДОШКОЛЬНАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ""ЮЛА""",ЧУДОО ЮЛА,1126300002795,"443090, Самарская обл., г. Самара, шоссе Московское, д. 57 офис Н9", 53.223887, 50.193632,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/uch-yula-inn-6316997551-ogrn-1126300002795-6906d957b716226ae0531b9aa8c04bb6
"ЧАСТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""РЖД ДЕТСКИЙ САД № 27""",РЖД ДЕТСКИЙ САД № 27,1046300009755,"443030, Самарская обл., г. Самара, ул. Красноармейская, д. 112 к. А", 53.189133, 50.127059,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/uch-rzhd-detski-sad-n-inn-6311071020-ogrn-1046300009755-6906d957938f226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""ЯНА""",АНОО ДО ЯНА,1136300000924,"443041, Самарская обл., г. Самара, ул. Никитинская, д. 53", 53.190239, 50.118551,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-yana-inn-6311998270-ogrn-1136300000924-6906d957e104226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА - ДЕТСКИЙ САД ""ПРОСТРАНСТВО ПЛЮС""",АНОО ДО ЦРР ДС ПРОСТРАНСТВО ПЛЮС,1216300003336,"443045, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, проезд 3-й, д. 50, помещ. Н1", 53.204217, 50.181356,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-prostranstvo-plyus-inn-6316270205-ogrn-1216300003336-bab74067a8e70bf1e053219aa8c0d78d
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""ПЛАНЕТА ДЕТСТВА САМАРА""",АНОО ДО ПЛАНЕТА ДЕТСТВА САМАРА,1156313015396,"443086, Самарская обл, г.о. Самара, вн.р-н Октябрьский, г Самара, ул Революционная, д. 77, кв. 198", 53.213807, 50.167026,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-planeta-detstva-samara-inn-6316209095-ogrn-1156313015396-6906d957d3bf226ae0531b9aa8c04bb6
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ""РАДУГА""",АНОДО РАДУГА,1126300004820,"443086, Самарская обл., г. Самара, ул. Революционная, д. 5 кв. 63", 53.215996, 50.164082,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/ano-raduga-inn-6316997696-ogrn-1126300004820-6906d957e93e226ae0531b9aa8c04bb6
"ЧАСТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ,ЦЕНТР РАЗВИТИЯ РЕБЕНКА ""ФИОЛЕТИКА""","ЧДОУ,ЦРР ФИОЛЕТИКА",1126300004600,"443087, Самарская обл., г. Самара, проспект Карла Маркса, д. 360 к. А офис 30", 53.237533, 50.237255,85.11,Образование дошкольное,https://spark-interfax.ru/samarskaya-oblast-samara/uch-fioletika-inn-6319142297-ogrn-1126300004600-6906d957ce86226ae0531b9aa8c04bb6
"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""САМАРСКИЙ ГОСУДАРСТВЕННЫЙ КОЛЛЕДЖ СЕРВИСНЫХ ТЕХНОЛОГИЙ И ДИЗАЙНА""",ГБПОУ СГКСТД,6317016226,"443020, Самарская обл., г. Самара, ул. Галактионовская к. 37", 53.185395, 50.098068,85.21,Образование профессиональное среднее,https://spark-interfax.ru/samarskaya-oblast-samara/gbu-gbpou-sgkstd-inn-6317016226-ogrn-1026301424885-6906d9584c98226ae0531b9aa8c04bb6
"САМАРСКИЙ СОЮЗ МОЛОДЕЖИ - ТЕРРИТОРИАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""РОССИЙСКОГО СОЮЗА МОЛОДЕЖИ"" В САМАРСКОЙ ОБЛАСТИ",ССМ,1036303395105,"443041, Самарская обл., г. Самара, ул. Ленинская, д. 137", 53.193453, 50.111172,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-ssm-inn-6315941732-ogrn-1036303395105-6906d9583adc226ae0531b9aa8c04bb6
"РЕГИОНАЛЬНАЯ МОЛОДЕЖНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СТУДЕНЧЕСКИЙ СОВЕТ САМАРСКОЙ ОБЛАСТИ""",РМОО СТУДЕНЧЕСКИЙ СОВЕТ САМАРСКОЙ ОБЛАСТИ,1116300004347,"443009, Самарская обл., г. Самара, ул. Воронежская, д. 9", 53.217781, 50.254720,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/samarskaya-oblast-samara/oo-studencheski-sovet-samarskoi-oblasti-inn-6319141864-ogrn-1116300004347-6906d957fc4c226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" К.Х.ПОЛЯНСКОЕ""",ООО К.Х.ПОЛЯНСКОЕ,6365004439,"446281, Самарская обл., Большечерниговский район, с. Августовка, ул. Гаражная, владение 12", 52.243494, 50.746055,01.11,"Выращивание зерновых (кроме риса), зернобобовых культур и семян масличных культур",https://spark-interfax.ru/samarskaya-oblast-bolshechernigovski-raion/ooo-k-kh-polyanskoe-inn-6365004439-ogrn-1046302280188-5d291c3928a247adbd7f7dc7e4ce642e
